# generated by scripts/make_more_samplesheets.py — data_root=/BiO/scratch/ehojune/GIAB_benchmark
sample,dataset,unit,fastq_1,fastq_2,bytes
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L001.001,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R2_001.fastq.gz,1036340396
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L001.002,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R2_002.fastq.gz,1038744730
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L001.003,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R2_003.fastq.gz,1037608957
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L001.004,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R2_004.fastq.gz,1035938203
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L001.005,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L001_R2_005.fastq.gz,787852191
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L002.001,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R2_001.fastq.gz,1032328140
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L002.002,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R2_002.fastq.gz,1040120688
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L002.003,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R2_003.fastq.gz,1034655005
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L002.004,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R2_004.fastq.gz,1040389292
HG001,HiSeq300x,Sample_U0b.U0b_TGACCA_L002.005,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0b/U0b_TGACCA_L002_R2_005.fastq.gz,788672625
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L001.001,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R2_001.fastq.gz,1056926285
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L001.002,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R2_002.fastq.gz,1062394822
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L001.003,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R2_003.fastq.gz,1059836503
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L001.004,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R2_004.fastq.gz,1060500106
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L001.005,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R2_005.fastq.gz,1054295022
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L001.006,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R1_006.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L001_R2_006.fastq.gz,75481503
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L002.001,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R2_001.fastq.gz,1054073145
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L002.002,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R2_002.fastq.gz,1062626278
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L002.003,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R2_003.fastq.gz,1057483615
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L002.004,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R2_004.fastq.gz,1062428033
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L002.005,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R2_005.fastq.gz,1060535762
HG001,HiSeq300x,Sample_U0c.U0c_CAGATC_L002.006,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R1_006.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U0c/U0c_CAGATC_L002_R2_006.fastq.gz,77398248
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L001.001,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R2_001.fastq.gz,1042275450
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L001.002,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R2_002.fastq.gz,1057036188
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L001.003,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R2_003.fastq.gz,1052973751
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L001.004,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R2_004.fastq.gz,1042231360
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L001.005,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R2_005.fastq.gz,1049777487
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L001.006,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R1_006.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R2_006.fastq.gz,1043123217
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L001.007,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R1_007.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L001_R2_007.fastq.gz,223930353
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L002.001,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R2_001.fastq.gz,1039670516
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L002.002,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R2_002.fastq.gz,1053728916
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L002.003,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R2_003.fastq.gz,1053963125
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L002.004,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R2_004.fastq.gz,1039153145
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L002.005,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R2_005.fastq.gz,1053794044
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L002.006,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R1_006.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R2_006.fastq.gz,1049182061
HG001,HiSeq300x,Sample_U5a.U5a_AGTCAA_L002.007,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R1_007.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5a/U5a_AGTCAA_L002_R2_007.fastq.gz,221415914
HG001,HiSeq300x,Sample_U5b.U5b_AGTTCC_L001.001,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R2_001.fastq.gz,1024906678
HG001,HiSeq300x,Sample_U5b.U5b_AGTTCC_L001.002,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R2_002.fastq.gz,1035462627
HG001,HiSeq300x,Sample_U5b.U5b_AGTTCC_L001.003,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R2_003.fastq.gz,1033043950
HG001,HiSeq300x,Sample_U5b.U5b_AGTTCC_L001.004,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R2_004.fastq.gz,1031324740
HG001,HiSeq300x,Sample_U5b.U5b_AGTTCC_L001.005,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R2_005.fastq.gz,1020354263
HG001,HiSeq300x,Sample_U5b.U5b_AGTTCC_L001.006,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R1_006.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/NA12878/NIST_NA12878_HG001_HiSeq_300x/131219_D00360_005_BH814YADXX/Project_RM8398/Sample_U5b/U5b_AGTTCC_L001_R2_006.fastq.gz,438782013
